 VTW   BTW    VAW    BAW      V      VMG    PHI   REEF    FLAT      CL  IT SAIL                                                                                                                           
20.0  149.0  13.13  132.97  7.043  -6.037   1.9  1.0000  1.0000   .7213  3  Poled Jib
20.0  148.0  13.23  131.68  7.022  -5.955   2.0  1.0000  1.0000   .6895  3  Poled Jib
20.0  147.0  13.34  130.40  7.002  -5.873   2.2  1.0000  1.0000   .6605  3  Poled Jib
20.0  146.0  13.44  129.13  6.984  -5.790   2.3  1.0000  1.0000   .6357  3  Poled Jib
20.0  145.0  13.55  127.86  6.968  -5.708   2.5  1.0000  1.0000   .6156  3  Poled Jib
20.0  144.0  13.65  126.60  6.954  -5.626   2.6  1.0000  1.0000   .6000  3  Poled Jib
20.0  143.0  13.76  125.34  6.943  -5.545   2.7  1.0000  1.0000   .5891  3  Poled Jib
20.0  142.0  13.86  124.09  6.935  -5.465   2.8  1.0000  1.0000   .5827  3  Poled Jib
20.0  141.0  13.96  122.84  6.929  -5.385   2.9  1.0000  1.0000   .5808  3  Poled Jib
20.0  140.0  14.07  121.58  6.926  -5.306   3.0  1.0000  1.0000   .5830  3  Poled Jib
20.0  139.0  14.17  120.33  6.926  -5.227   3.0  1.0000  1.0000   .5888  3  Poled Jib
20.0  138.0  14.27  119.08  6.928  -5.148   3.1  1.0000  1.0000   .5975  3  Poled Jib
20.0  137.0  14.38  117.84  6.932  -5.070   3.2  1.0000  1.0000   .6086  3  Poled Jib
20.0  136.0  14.48  116.60  6.938  -4.991   3.2  1.0000  1.0000   .6216  3  Poled Jib
20.0  135.0  14.59  115.36  6.946  -4.912   3.3  1.0000  1.0000   .6360  3  Poled Jib
20.0  173.6  11.63  169.65  7.098  -7.054   -.5  1.0000  1.0000   .4005  4  OPTDN Poled Jib
20.0   40.7  23.19   29.65  5.883   4.459  20.0  1.0000   .4159   .8684  8  OPTUP
20.0  180.0  12.05  180.00  7.086  -7.086    .5  1.0000  1.0000  -.0510  4  Sym Spin
20.0  165.0  12.27  156.21  7.249  -7.002   1.7  1.0000  1.0000   .4458  2  Sym Spin
20.0  150.0  13.16  133.44  7.520  -6.512   3.1  1.0000  1.0000  1.0107  2  Sym Spin
20.0  135.0  14.66  112.88  7.845  -5.547   6.0  1.0000  1.0000  1.4884  3  Sym Spin
20.0  120.0  16.36   95.43  8.009  -4.004  22.0   .9965  1.0000  1.8132  8  Sym Spin
20.0  110.0  17.58   85.29  7.753  -2.652  21.9   .9355   .8622  1.5421  3  Sym Spin
20.0   90.0  19.79   66.87  7.323    .000  21.8   .8393   .7080  1.2023  2  Sym Spin
20.0   80.0  20.75   58.52  7.099   1.233  21.8   .8045   .6707  1.0925  2  Sym Spin
20.0   75.0  21.18   54.53  6.979   1.806  21.7   .7945   .6532  1.0430  2  Sym Spin
20.0   70.0  21.60   50.67  6.848   2.342  21.7   .7927   .6299   .9938  2  Sym Spin
20.0   60.0  22.35   43.32  6.513   3.257  21.7   .8231   .5536   .8880  2  Sym Spin
20.0  175.8  12.04  173.35  7.118  -7.099    .9  1.0000  1.0000   .0779  1  OPTDN Sym Spin
20.0  180.0  12.04  180.00  7.081  -7.081    .5  1.0000  1.0000  -.0510  4  Poled Asym
20.0  165.0  12.26  156.20  7.252  -7.005   1.7  1.0000  1.0000   .4493  2  Poled Asym
20.0  150.0  13.15  133.41  7.525  -6.517   3.1  1.0000  1.0000  1.0166  2  Poled Asym
20.0  135.0  14.64  112.78  7.864  -5.561   5.9  1.0000  1.0000  1.5201  3  Poled Asym
20.0  120.0  16.39   95.08  8.099  -4.049  20.5  1.0000  1.0000  1.8759  3  Poled Asym
20.0  110.0  17.69   85.00  7.885  -2.697  21.9   .9811   .8309  1.6422  2  Poled Asym
20.0   90.0  19.85   66.56  7.443    .000  21.7   .8469   .7187  1.2675  2  Poled Asym
20.0   80.0  20.77   58.29  7.187   1.248  21.7   .8007   .6823  1.1323  2  Poled Asym
20.0   75.0  21.20   54.34  7.054   1.826  21.7   .7884   .6607  1.0733  2  Poled Asym
20.0   70.0  21.61   50.51  6.914   2.365  21.6   .7853   .6310  1.0172  3  Poled Asym
20.0   60.0  22.36   43.16  6.588   3.294  21.6   .8113   .5382   .9066  3  Poled Asym
20.0  175.5  12.03  172.83  7.119  -7.097    .9  1.0000  1.0000   .0890  1  OPTDN Poled Asym
20.0  180.0  11.81  180.00  6.803  -6.803    .7  1.0000  1.0000  -.1000  5  Jib
20.0  165.0  12.00  156.35  6.985  -6.747   2.0  1.0000  1.0000   .1739  3  Jib
20.0  150.0  12.93  134.03  7.135  -6.179   3.2  1.0000  1.0000   .5321  3  Jib
20.0  135.0  14.40  114.11  7.285  -5.151   4.5  1.0000  1.0000   .8825  3  Jib
20.0  120.0  16.18   96.44  7.494  -3.747   9.2  1.0000  1.0000  1.1996  3  Jib
20.0  110.0  17.39   85.45  7.642  -2.614  16.9  1.0000  1.0000  1.4202  3  Jib
20.0   90.0  19.63   66.41  7.414    .000  21.5   .9438   .7881  1.3299  3  Jib
20.0   80.0  20.68   58.13  7.215   1.253  21.5   .9399   .6544  1.2127  3  Jib
20.0   75.0  21.16   54.17  7.107   1.839  21.6   .9403   .5986  1.1597  3  Jib
20.0   70.0  21.60   50.31  6.991   2.391  21.5   .9432   .5508  1.1097  3  Jib
20.0   60.0  22.36   42.86  6.733   3.366  21.5   .9527   .4861  1.0198  3  Jib
20.0   52.0  22.87   37.16  6.479   3.989  21.3   .9757   .4442   .9501  4  Jib
20.0  174.0  11.79  170.58  6.878  -6.840   1.2  1.0000  1.0000  -.0010  3  Jib OPTDN
20.0  180.0  11.65  180.00  7.006  -7.006   -.5  1.0000  1.0000   .0762  5  Poled Jib
20.0  165.0  11.90  156.07  7.140  -6.897   -.2  1.0000  1.0000   .7409  4  Poled Jib
20.0  150.0  13.02  134.28  7.064  -6.117   1.7  1.0000  1.0000   .7543  4  Poled Jib
20.0  135.0  14.59  115.36  6.946  -4.912   3.3  1.0000  1.0000   .6360  4  Poled Jib
20.0  173.6  11.63  169.65  7.098  -7.054   -.5  1.0000  1.0000   .4005  3  OPTDN Poled Jib
20.0   40.7  23.19   29.65  5.883   4.459  20.0  1.0000   .4159   .8684  8  OPTUP
24.0  180.0  15.28  180.00  7.680  -7.680    .7  1.0000  1.0000  -.0510  3  Sym Spin
24.0  179.0  15.27  178.50  7.688  -7.687    .8  1.0000  1.0000  -.0225  2  Sym Spin
24.0  178.0  15.27  176.99  7.697  -7.692    .9  1.0000  1.0000   .0065  2  Sym Spin
24.0  177.0  15.27  175.49  7.706  -7.696   1.0  1.0000  1.0000   .0358  2  Sym Spin
24.0  176.0  15.27  173.98  7.717  -7.698   1.2  1.0000  1.0000   .0655  2  Sym Spin
24.0  175.0  15.27  172.47  7.728  -7.698   1.3  1.0000  1.0000   .0955  2  Sym Spin
24.0  174.0  15.28  170.97  7.739  -7.697   1.4  1.0000  1.0000   .1259  2  Sym Spin
24.0  173.0  15.29  169.46  7.751  -7.694   1.5  1.0000  1.0000   .1568  2  Sym Spin
24.0  172.0  15.31  167.95  7.764  -7.689   1.6  1.0000  1.0000   .1880  2  Sym Spin
24.0  171.0  15.32  166.45  7.778  -7.682   1.7  1.0000  1.0000   .2196  2  Sym Spin
24.0  170.0  15.34  164.95  7.792  -7.674   1.8  1.0000  1.0000   .2516  2  Sym Spin
24.0  169.0  15.36  163.44  7.807  -7.664   1.9  1.0000  1.0000   .2840  2  Sym Spin
24.0  168.0  15.39  161.94  7.822  -7.651   2.0  1.0000  1.0000   .3168  2  Sym Spin
24.0  167.0  15.42  160.44  7.839  -7.638   2.1  1.0000  1.0000   .3500  2  Sym Spin
24.0  166.0  15.45  158.95  7.855  -7.622   2.2  1.0000  1.0000   .3836  2  Sym Spin
24.0  165.0  15.48  157.45  7.872  -7.604   2.3  1.0000  1.0000   .4175  2  Sym Spin
24.0  164.0  15.52  155.96  7.890  -7.585   2.4  1.0000  1.0000   .4518  2  Sym Spin
24.0  163.0  15.56  154.48  7.909  -7.563   2.5  1.0000  1.0000   .4866  2  Sym Spin
24.0  162.0  15.61  152.99  7.928  -7.540   2.6  1.0000  1.0000   .5217  2  Sym Spin
24.0  161.0  15.65  151.51  7.947  -7.514   2.8  1.0000  1.0000   .5572  2  Sym Spin
24.0  160.0  15.70  150.04  7.968  -7.487   2.9  1.0000  1.0000   .5930  2  Sym Spin
24.0  159.0  15.76  148.57  7.988  -7.458   3.0  1.0000  1.0000   .6292  2  Sym Spin
24.0  158.0  15.81  147.10  8.010  -7.427   3.1  1.0000  1.0000   .6657  2  Sym Spin
24.0  157.0  15.87  145.64  8.032  -7.393   3.2  1.0000  1.0000   .7023  2  Sym Spin
24.0  156.0  15.93  144.18  8.055  -7.358   3.3  1.0000  1.0000   .7392  2  Sym Spin
24.0  155.0  16.00  142.73  8.078  -7.321   3.4  1.0000  1.0000   .7760  2  Sym Spin
24.0  154.0  16.07  141.28  8.102  -7.282   3.6  1.0000  1.0000   .8129  2  Sym Spin
24.0  153.0  16.14  139.84  8.126  -7.241   3.7  1.0000  1.0000   .8496  2  Sym Spin
24.0  152.0  16.21  138.41  8.151  -7.197   3.9  1.0000  1.0000   .8861  2  Sym Spin
24.0  151.0  16.29  136.98  8.177  -7.151   4.0  1.0000  1.0000   .9224  2  Sym Spin
24.0  150.0  16.37  135.56  8.203  -7.104   4.2  1.0000  1.0000   .9584  2  Sym Spin
24.0  149.0  16.45  134.15  8.229  -7.054   4.4  1.0000  1.0000   .9941  2  Sym Spin
24.0  148.0  16.53  132.74  8.256  -7.002   4.6  1.0000  1.0000  1.0294  2  Sym Spin
24.0  147.0  16.62  131.35  8.284  -6.948   4.8  1.0000  1.0000  1.0643  2  Sym Spin
24.0  146.0  16.71  129.96  8.313  -6.891   5.0  1.0000  1.0000  1.0988  2  Sym Spin
24.0  145.0  16.80  128.58  8.342  -6.833   5.4  1.0000  1.0000  1.1330  3  Sym Spin
24.0  144.0  16.90  127.21  8.371  -6.773   5.8  1.0000  1.0000  1.1667  3  Sym Spin
24.0  143.0  16.99  125.87  8.402  -6.710   6.6  1.0000  1.0000  1.2000  3  Sym Spin
24.0  142.0  17.09  124.55  8.432  -6.644   7.5  1.0000  1.0000  1.2326  2  Sym Spin
24.0  141.0  17.19  123.24  8.461  -6.575   8.4  1.0000  1.0000  1.2646  2  Sym Spin
24.0  140.0  17.29  121.94  8.490  -6.503   9.4  1.0000  1.0000  1.2959  2  Sym Spin
24.0  139.0  17.39  120.67  8.517  -6.428  10.4  1.0000  1.0000  1.3264  2  Sym Spin
24.0  138.0  17.49  119.42  8.543  -6.349  11.4  1.0000  1.0000  1.3562  3  Sym Spin
24.0  137.0  17.60  118.19  8.567  -6.265  12.5  1.0000  1.0000  1.3851  3  Sym Spin
24.0  136.0  17.70  116.97  8.588  -6.177  13.6  1.0000  1.0000  1.4132  3  Sym Spin
24.0  135.0  17.81  115.79  8.606  -6.085  14.8  1.0000  1.0000  1.4405  3  Sym Spin
24.0  134.0  17.91  114.63  8.621  -5.989  16.1  1.0000  1.0000  1.4670  3  Sym Spin
24.0  133.0  18.02  113.49  8.632  -5.887  17.4  1.0000  1.0000  1.4926  3  Sym Spin
24.0  132.0  18.12  112.38  8.638  -5.780  18.8  1.0000  1.0000  1.5174  3  Sym Spin
24.0  131.0  18.22  111.30  8.638  -5.667  20.3  1.0000  1.0000  1.5414  3  Sym Spin
24.0  130.0  18.32  110.31  8.613  -5.536  21.8  1.0000  1.0000  1.5634  3  Sym Spin
24.0  129.0  18.42  109.24  8.564  -5.390  22.2   .9868  1.0000  1.5524 11  Sym Spin
24.0  128.0  18.52  108.10  8.517  -5.244  22.1   .9690  1.0000  1.5299  3  Sym Spin
24.0  127.0  18.62  106.97  8.473  -5.099  22.1   .9521  1.0000  1.5084  3  Sym Spin
24.0  126.0  18.72  105.84  8.431  -4.955  22.1   .9359  1.0000  1.4878  3  Sym Spin
24.0  125.0  18.83  104.72  8.391  -4.813  22.1   .9204  1.0000  1.4680  3  Sym Spin
24.0  124.0  18.93  103.60  8.353  -4.671  22.1   .9055  1.0000  1.4489 10  Sym Spin
24.0  123.0  19.04  102.49  8.316  -4.529  22.0   .8912  1.0000  1.4305  2  Sym Spin
24.0  122.0  19.14  101.38  8.281  -4.388  22.0   .8774  1.0000  1.4127  2  Sym Spin
24.0  121.0  19.25  100.28  8.247  -4.248  22.0   .8642  1.0000  1.3954  2  Sym Spin
24.0  120.0  19.35   99.19  8.214  -4.107  22.0   .8514  1.0000  1.3787  2  Sym Spin
24.0  119.0  19.46   98.10  8.183  -3.967  22.0   .8390  1.0000  1.3625  2  Sym Spin
24.0  118.0  19.57   97.02  8.152  -3.827  21.9   .8271  1.0000  1.3467  2  Sym Spin
24.0  117.0  19.68   95.95  8.121  -3.687  21.9   .8155  1.0000  1.3312  2  Sym Spin
24.0  116.0  19.79   94.88  8.092  -3.547  21.9   .8043  1.0000  1.3161  2  Sym Spin
24.0  115.0  19.89   93.82  8.062  -3.407  21.9   .7934  1.0000  1.3013  2  Sym Spin
24.0  114.0  20.00   92.77  8.034  -3.267  21.9   .7828  1.0000  1.2869  2  Sym Spin
24.0  113.0  20.11   91.73  8.005  -3.128  21.9   .7726  1.0000  1.2728  2  Sym Spin
24.0  112.0  20.22   90.69  7.977  -2.988  21.9   .7626  1.0000  1.2591  2  Sym Spin
24.0  111.0  20.33   89.66  7.950  -2.849  21.8   .7529  1.0000  1.2456  2  Sym Spin
24.0  110.0  20.44   88.64  7.921  -2.709  21.8   .7433  1.0000  1.2320  2  Sym Spin
24.0  109.0  20.55   87.62  7.893  -2.570  21.8   .7340  1.0000  1.2187  2  Sym Spin
24.0  108.0  20.65   86.62  7.866  -2.431  21.8   .7250  1.0000  1.2058  2  Sym Spin
24.0  107.0  20.76   85.62  7.839  -2.292  21.8   .7162  1.0000  1.1931  2  Sym Spin
24.0  106.0  20.87   84.62  7.811  -2.153  21.8   .7077  1.0000  1.1808  2  Sym Spin
24.0  105.0  20.98   83.63  7.785  -2.015  21.8   .6995  1.0000  1.1688  2  Sym Spin
24.0  104.0  21.08   82.65  7.758  -1.877  21.8   .6915  1.0000  1.1571  2  Sym Spin
24.0  103.0  21.19   81.68  7.732  -1.739  21.8   .6837  1.0000  1.1458  2  Sym Spin
24.0  102.0  21.30   80.71  7.705  -1.602  21.7   .6771   .9976  1.1343  2  Sym Spin
24.0  101.0  21.43   79.77  7.679  -1.465  21.7   .6765   .9803  1.1200  3  Sym Spin
24.0  100.0  21.55   78.84  7.654  -1.329  21.7   .6758   .9638  1.1061  3  Sym Spin
24.0   99.0  21.67   77.90  7.629  -1.193  21.7   .6750   .9481  1.0928  3  Sym Spin
24.0   98.0  21.80   76.98  7.604  -1.058  21.7   .6742   .9332  1.0799  3  Sym Spin
24.0   97.0  21.92   76.05  7.579   -.924  21.7   .6733   .9192  1.0675  3  Sym Spin
24.0   96.0  22.04   75.13  7.555   -.790  21.7   .6722   .9059  1.0555  3  Sym Spin
24.0   95.0  22.16   74.22  7.531   -.656  21.7   .6712   .8934  1.0440  3  Sym Spin
24.0   94.0  22.28   73.29  7.515   -.524  21.7   .6698   .8814  1.0325  3  Sym Spin
24.0   93.0  22.39   72.38  7.489   -.392  21.7   .6687   .8700  1.0218  3  Sym Spin
24.0   92.0  22.51   71.48  7.464   -.260  21.7   .6676   .8592  1.0115  3  Sym Spin
24.0   91.0  22.62   70.59  7.439   -.130  21.7   .6664   .8490  1.0015  3  Sym Spin
24.0   90.0  22.73   69.70  7.414    .000  21.7   .6652   .8393   .9918  3  Sym Spin
24.0   89.0  22.84   68.82  7.389    .129  21.7   .6639   .8302   .9824  3  Sym Spin
24.0   88.0  22.95   67.93  7.364    .257  21.7   .6626   .8216   .9732  3  Sym Spin
24.0   87.0  23.06   67.06  7.339    .384  21.7   .6612   .8134   .9644  3  Sym Spin
24.0   86.0  23.16   66.18  7.314    .510  21.7   .6599   .8057   .9557  2  Sym Spin
24.0   85.0  23.27   65.32  7.289    .635  21.7   .6585   .7984   .9473  2  Sym Spin
24.0   84.0  23.37   64.45  7.264    .759  21.7   .6572   .7914   .9391  2  Sym Spin
24.0   83.0  23.47   63.59  7.239    .882  21.7   .6559   .7848   .9310  2  Sym Spin
24.0   82.0  23.57   62.74  7.214   1.004  21.7   .6546   .7784   .9232  2  Sym Spin
24.0   81.0  23.67   61.89  7.188   1.125  21.7   .6534   .7723   .9154  2  Sym Spin
24.0   80.0  23.77   61.04  7.163   1.244  21.7   .6522   .7665   .9079  2  Sym Spin
24.0   79.0  23.86   60.20  7.137   1.362  21.7   .6512   .7608   .9004  2  Sym Spin
24.0   78.0  23.96   59.36  7.111   1.478  21.7   .6502   .7552   .8930  2  Sym Spin
24.0   77.0  24.05   58.53  7.085   1.594  21.7   .6494   .7498   .8858  2  Sym Spin
24.0   76.0  24.14   57.70  7.058   1.708  21.7   .6487   .7444   .8786  2  Sym Spin
24.0   75.0  24.23   56.88  7.031   1.820  21.7   .6482   .7391   .8714  2  Sym Spin
24.0   74.0  24.32   56.06  7.004   1.931  21.7   .6478   .7338   .8643  2  Sym Spin
24.0   73.0  24.41   55.25  6.976   2.040  21.7   .6476   .7285   .8572  2  Sym Spin
24.0   72.0  24.50   54.44  6.948   2.147  21.7   .6476   .7231   .8501  2  Sym Spin
24.0   71.0  24.59   53.63  6.920   2.253  21.6   .6479   .7174   .8430  2  Sym Spin
24.0   70.0  24.67   52.83  6.890   2.357  21.6   .6485   .7114   .8359  2  Sym Spin
24.0   69.0  24.76   52.04  6.860   2.459  21.6   .6494   .7049   .8286  2  Sym Spin
24.0   68.0  24.84   51.25  6.829   2.558  21.6   .6507   .6979   .8212  2  Sym Spin
24.0   67.0  24.92   50.46  6.797   2.656  21.6   .6524   .6903   .8137  2  Sym Spin
24.0   66.0  25.00   49.68  6.764   2.751  21.6   .6546   .6820   .8061  2  Sym Spin
24.0   65.0  25.09   48.91  6.730   2.844  21.6   .6572   .6731   .7983  3  Sym Spin
24.0   64.0  25.16   48.14  6.694   2.935  21.6   .6603   .6637   .7904  3  Sym Spin
24.0   63.0  25.24   47.38  6.657   3.022  21.6   .6638   .6538   .7823  3  Sym Spin
24.0   62.0  25.32   46.62  6.617   3.107  21.6   .6677   .6436   .7740  3  Sym Spin
24.0   61.0  25.39   45.87  6.576   3.188  21.6   .6721   .6330   .7656  3  Sym Spin
24.0   60.0  25.47   45.12  6.533   3.266  21.5   .6770   .6223   .7570  2  Sym Spin
24.0  175.3  15.27  172.92  7.724  -7.698   1.2  1.0000  1.0000   .0865  2  OPTDN Sym Spin
24.0  180.0  15.27  180.00  7.675  -7.675    .7  1.0000  1.0000  -.0510  3  Poled Asym
24.0  179.0  15.26  178.50  7.683  -7.682    .8  1.0000  1.0000  -.0224  2  Poled Asym
24.0  178.0  15.26  176.99  7.693  -7.688    .9  1.0000  1.0000   .0067  2  Poled Asym
24.0  177.0  15.25  175.48  7.703  -7.693   1.0  1.0000  1.0000   .0361  2  Poled Asym
24.0  176.0  15.26  173.98  7.714  -7.695   1.2  1.0000  1.0000   .0660  2  Poled Asym
24.0  175.0  15.26  172.47  7.726  -7.696   1.3  1.0000  1.0000   .0962  2  Poled Asym
24.0  174.0  15.27  170.96  7.738  -7.695   1.4  1.0000  1.0000   .1269  2  Poled Asym
24.0  173.0  15.28  169.46  7.751  -7.693   1.5  1.0000  1.0000   .1580  2  Poled Asym
24.0  172.0  15.29  167.95  7.764  -7.689   1.6  1.0000  1.0000   .1895  2  Poled Asym
24.0  171.0  15.31  166.44  7.778  -7.683   1.7  1.0000  1.0000   .2214  2  Poled Asym
24.0  170.0  15.33  164.94  7.793  -7.675   1.8  1.0000  1.0000   .2537  2  Poled Asym
24.0  169.0  15.35  163.44  7.808  -7.665   1.9  1.0000  1.0000   .2864  2  Poled Asym
24.0  168.0  15.37  161.93  7.824  -7.653   2.0  1.0000  1.0000   .3194  2  Poled Asym
24.0  167.0  15.40  160.43  7.841  -7.640   2.1  1.0000  1.0000   .3529  2  Poled Asym
24.0  166.0  15.43  158.94  7.858  -7.625   2.2  1.0000  1.0000   .3867  2  Poled Asym
24.0  165.0  15.47  157.44  7.876  -7.607   2.3  1.0000  1.0000   .4208  2  Poled Asym
24.0  164.0  15.50  155.95  7.894  -7.588   2.4  1.0000  1.0000   .4554  2  Poled Asym
24.0  163.0  15.54  154.46  7.913  -7.567   2.5  1.0000  1.0000   .4903  2  Poled Asym
24.0  162.0  15.59  152.98  7.932  -7.544   2.6  1.0000  1.0000   .5255  2  Poled Asym
24.0  161.0  15.63  151.49  7.952  -7.519   2.8  1.0000  1.0000   .5611  2  Poled Asym
24.0  160.0  15.68  150.02  7.973  -7.492   2.9  1.0000  1.0000   .5970  2  Poled Asym
24.0  159.0  15.74  148.54  7.994  -7.463   3.0  1.0000  1.0000   .6332  2  Poled Asym
24.0  158.0  15.79  147.08  8.016  -7.432   3.1  1.0000  1.0000   .6697  2  Poled Asym
24.0  157.0  15.85  145.61  8.038  -7.399   3.2  1.0000  1.0000   .7063  2  Poled Asym
24.0  156.0  15.91  144.16  8.061  -7.364   3.3  1.0000  1.0000   .7432  2  Poled Asym
24.0  155.0  15.98  142.70  8.084  -7.327   3.5  1.0000  1.0000   .7800  2  Poled Asym
24.0  154.0  16.05  141.26  8.108  -7.288   3.6  1.0000  1.0000   .8169  2  Poled Asym
24.0  153.0  16.12  139.82  8.133  -7.246   3.7  1.0000  1.0000   .8537  2  Poled Asym
24.0  152.0  16.19  138.38  8.158  -7.203   3.9  1.0000  1.0000   .8905  2  Poled Asym
24.0  151.0  16.27  136.95  8.184  -7.158   4.0  1.0000  1.0000   .9270  2  Poled Asym
24.0  150.0  16.35  135.53  8.210  -7.110   4.2  1.0000  1.0000   .9634  2  Poled Asym
24.0  149.0  16.43  134.12  8.237  -7.060   4.4  1.0000  1.0000   .9996  2  Poled Asym
24.0  148.0  16.51  132.71  8.264  -7.009   4.6  1.0000  1.0000  1.0356  2  Poled Asym
24.0  147.0  16.60  131.31  8.293  -6.955   4.8  1.0000  1.0000  1.0714  2  Poled Asym
24.0  146.0  16.69  129.92  8.322  -6.899   5.1  1.0000  1.0000  1.1070  2  Poled Asym
24.0  145.0  16.78  128.54  8.352  -6.841   5.4  1.0000  1.0000  1.1425  3  Poled Asym
24.0  144.0  16.88  127.17  8.383  -6.782   5.9  1.0000  1.0000  1.1777  3  Poled Asym
24.0  143.0  16.97  125.83  8.414  -6.720   6.7  1.0000  1.0000  1.2125  3  Poled Asym
24.0  142.0  17.07  124.49  8.446  -6.655   7.6  1.0000  1.0000  1.2469  2  Poled Asym
24.0  141.0  17.16  123.18  8.477  -6.588   8.5  1.0000  1.0000  1.2808  2  Poled Asym
24.0  140.0  17.26  121.88  8.508  -6.517   9.4  1.0000  1.0000  1.3141  2  Poled Asym
24.0  139.0  17.36  120.60  8.538  -6.443  10.4  1.0000  1.0000  1.3467  2  Poled Asym
24.0  138.0  17.47  119.33  8.566  -6.366  11.4  1.0000  1.0000  1.3785  2  Poled Asym
24.0  137.0  17.57  118.09  8.592  -6.284  12.4  1.0000  1.0000  1.4096  3  Poled Asym
24.0  136.0  17.68  116.86  8.616  -6.198  13.5  1.0000  1.0000  1.4398  3  Poled Asym
24.0  135.0  17.78  115.66  8.638  -6.108  14.7  1.0000  1.0000  1.4692  3  Poled Asym
24.0  134.0  17.89  114.48  8.657  -6.013  15.9  1.0000  1.0000  1.4978  3  Poled Asym
24.0  133.0  18.00  113.33  8.671  -5.914  17.1  1.0000  1.0000  1.5256  3  Poled Asym
24.0  132.0  18.10  112.20  8.682  -5.809  18.5  1.0000  1.0000  1.5524  3  Poled Asym
24.0  131.0  18.20  111.09  8.687  -5.699  19.8  1.0000  1.0000  1.5784  3  Poled Asym
24.0  130.0  18.30  110.04  8.676  -5.577  21.2  1.0000  1.0000  1.6028  3  Poled Asym
24.0  129.0  18.40  109.02  8.636  -5.435  22.2   .9939  1.0000  1.6101  9  Poled Asym
24.0  128.0  18.51  107.88  8.591  -5.289  22.2   .9769  1.0000  1.5894  5  Poled Asym
24.0  127.0  18.61  106.75  8.549  -5.145  22.1   .9607  1.0000  1.5696  3  Poled Asym
24.0  126.0  18.72  105.61  8.509  -5.001  22.1   .9453  1.0000  1.5508  3  Poled Asym
24.0  125.0  18.83  104.49  8.471  -4.859  22.1   .9306  1.0000  1.5328  3  Poled Asym
24.0  124.0  18.93  103.36  8.436  -4.717  22.1   .9165  1.0000  1.5155  3  Poled Asym
24.0  123.0  19.04  102.25  8.402  -4.576  22.0   .9031  1.0000  1.4990  2  Poled Asym
24.0  122.0  19.15  101.13  8.370  -4.436  22.0   .8902  1.0000  1.4831  2  Poled Asym
24.0  121.0  19.26  100.03  8.340  -4.295  22.0   .8779  1.0000  1.4678  2  Poled Asym
24.0  120.0  19.37   98.93  8.311  -4.155  22.0   .8661  1.0000  1.4531  2  Poled Asym
24.0  119.0  19.48   97.83  8.283  -4.016  22.0   .8548  1.0000  1.4388  2  Poled Asym
24.0  118.0  19.60   96.74  8.256  -3.876  21.9   .8438  1.0000  1.4249  2  Poled Asym
24.0  117.0  19.71   95.66  8.230  -3.736  21.9   .8331  1.0000  1.4111  2  Poled Asym
24.0  116.0  19.82   94.59  8.204  -3.596  21.9   .8228  1.0000  1.3977  2  Poled Asym
24.0  115.0  19.93   93.52  8.179  -3.456  21.9   .8128  1.0000  1.3845  2  Poled Asym
24.0  114.0  20.05   92.46  8.154  -3.316  21.9   .8031  1.0000  1.3715  2  Poled Asym
24.0  113.0  20.16   91.41  8.130  -3.176  21.9   .7936  1.0000  1.3587  2  Poled Asym
24.0  112.0  20.27   90.36  8.106  -3.036  21.8   .7843  1.0000  1.3461  2  Poled Asym
24.0  111.0  20.39   89.33  8.081  -2.896  21.8   .7752  1.0000  1.3333  2  Poled Asym
24.0  110.0  20.50   88.30  8.057  -2.755  21.8   .7661  1.0000  1.3204  2  Poled Asym
24.0  109.0  20.61   87.28  8.032  -2.615  21.8   .7573  1.0000  1.3076  2  Poled Asym
